Address,Beds,Baths,Type,Area_in_sqft,Furnishing,Age_of_listing_in_days,Location,Latitude,Longitude,Distance_to_center,Geo_cluster,Location_score,Rent_per_sqft
1858,1,2,1,851,1,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,117.50881316098707
868,1,2,1,622,1,19,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,96.4630225080386
1739,4,2,4,2387,1,19,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,113.11269375785504
1905,3,2,5,2611,1,19,61,25.070213950000003,55.17313614999646,17.86778119692778,29,0.23316093307987157,141.7081577939487
1742,4,2,5,2471,1,19,46,25.12689085,55.263874387067744,8.658610357744806,14,0.15776767843657796,113.314447592068
2621,2,2,1,1258,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,234.4992050874404
868,1,2,1,622,1,19,37,25.0279508,55.2649127,19.59939940889517,5,0.07994397146308711,96.4630225080386
919,1,2,1,881,1,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,136.2088535754824
924,3,2,5,3020,1,19,46,25.12689085,55.263874387067744,8.658610357744806,14,0.15776767843657796,144.03973509933775
877,4,2,5,4650,1,19,27,25.03527815,55.27005900335623,18.77887689911828,5,0.08199872436026955,59.13978494623656
1239,2,2,1,1124,1,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,177.93594306049823
1655,0,2,1,490,0,19,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,87.75510204081633
2319,2,2,1,1010,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,153.46534653465346
1060,5,2,5,8626,1,19,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,144.90841641548806
565,2,2,1,779,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,137.3555840821566
832,1,2,1,1202,1,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,149.7504159733777
946,2,2,1,726,0,19,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,192.8374655647383
2621,3,2,1,1782,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,336.7003367003367
1572,2,2,1,1328,1,19,68,25.2069604,55.2474974,2.3606269770866937,2,0.28056093901344054,165.66265060240963
2135,0,2,1,474,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,151.8987341772152
1308,2,2,1,1799,0,19,91,25.10019025,55.11853499506269,19.234696642318987,26,0.4630645922036742,155.6420233463035
946,2,2,1,741,0,19,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,188.93387314439943
1513,2,2,1,1167,0,19,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,308.48329048843186
1869,4,2,5,2316,1,19,94,25.0315993,55.275689057829474,19.192581745730863,5,0.0772947194801393,73.40241796200345
111,2,2,1,1200,1,19,3,25.096326,55.1984022,14.059665655426613,10,0.19063920983323474,66.66583333333334
1767,2,2,1,1254,0,19,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,131.57894736842104
948,2,2,1,742,1,19,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,161.72506738544473
112,7,2,5,8515,1,19,3,25.096326,55.1984022,14.059665655426613,10,0.19063920983323474,61.65590135055784
1301,1,2,1,1288,1,19,91,25.10019025,55.11853499506269,19.234696642318987,26,0.4630645922036742,108.69565217391305
1764,1,2,1,837,1,19,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,89.60573476702508
2884,4,2,5,3000,1,19,83,25.2211708,55.4224204,15.386843936560078,19,0.061662089024638454,50.0
1135,4,2,4,2354,0,19,109,25.02426745,55.22382996438196,20.55183860358826,23,0.09868517080537427,97.70603228547154
296,1,2,1,582,0,19,95,25.0013542,55.24885632771925,22.645019748446565,5,0.0702795445105019,94.50171821305842
2621,2,2,1,1188,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,248.31649831649835
2630,2,2,1,1712,0,19,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,108.06016355140189
1513,1,2,1,807,0,19,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,204.46096654275087
34,1,2,1,657,1,19,33,25.23559045,55.29672026315799,4.296076586563405,24,0.30838188047021675,79.1476407914764
698,0,2,1,397,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,120.90680100755668
2345,4,2,3,6306,1,19,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,66.60323501427212
167,1,2,1,1144,1,19,91,25.10019025,55.11853499506269,19.234696642318987,26,0.4630645922036742,126.74825174825176
2128,1,1,1,668,0,19,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,179.64071856287424
659,1,2,1,978,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,112.47443762781188
1066,2,2,2,1161,0,19,33,25.23559045,55.29672026315799,4.296076586563405,24,0.30838188047021675,206.71834625323
576,1,2,1,490,0,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,173.46938775510205
2555,2,2,2,1560,0,19,97,25.21762295,55.2782830925684,1.6082448662671087,11,0.3586467459384239,125.0
1824,1,2,1,612,0,19,79,25.1101209,55.3676993,14.333287144770624,4,0.07576623736348041,89.86928104575163
2915,1,2,1,731,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,209.3023255813953
2549,1,2,1,716,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,174.58100558659217
2050,4,2,1,3056,1,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,409.0314136125655
1588,1,2,1,830,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,108.43253012048191
129,1,2,1,738,0,19,100,25.09297535,55.17214781705864,15.886735858907949,10,0.26962789059432335,162.60162601626016
874,1,2,1,884,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,90.49660633484164
2888,2,2,1,1157,1,19,56,24.9144391,55.1615128,34.00214879141342,6,0.034778920832006496,64.8228176318064
1412,3,2,5,3527,1,19,74,25.0469412,55.15481775751905,21.03792363869826,29,0.2086363750703173,119.08137227105188
2036,2,2,1,1454,0,19,57,25.0321379,55.219353,19.817861705840954,23,0.10858320810714238,61.89752407152682
2896,1,2,1,811,1,19,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,98.64364981504316
2442,4,2,5,4774,1,19,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,94.26057813154588
1655,0,2,1,414,0,19,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,108.69565217391305
1775,2,2,4,3996,0,19,91,25.10019025,55.11853499506269,19.234696642318987,26,0.4630645922036742,110.11011011011011
551,4,2,3,5824,0,19,91,25.10019025,55.11853499506269,19.234696642318987,26,0.4630645922036742,117.61675824175823
2319,1,2,1,992,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,131.04737903225808
539,2,2,1,817,1,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,159.1187270501836
1201,2,2,1,1178,1,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,101.86757215619694
1308,2,2,1,1799,0,19,91,25.1180879,55.1342009,16.79059674810551,18,0.3276456507366631,155.6420233463035
990,0,2,1,459,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,183.0065359477124
1240,2,2,1,1133,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,185.3486319505737
1140,0,2,1,501,1,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,149.7005988023952
13,1,2,1,903,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,160.57585825027687
87,1,2,1,739,0,19,100,25.09297535,55.17214781705864,15.886735858907949,10,0.26962789059432335,148.84979702300407
887,0,2,1,449,0,19,56,24.9144391,55.1615128,34.00214879141342,6,0.034778920832006496,89.08463251670379
1953,5,2,5,6361,1,19,89,25.1597355,55.3436278,8.877619765576174,28,0.13204728026307969,46.69077189121207
1323,3,2,1,2079,1,19,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,105.82010582010582
1601,1,2,1,685,1,19,55,25.118441,55.387147,15.13623779554719,12,0.06781772982364577,87.5912408759124
2948,2,2,1,1240,0,19,98,25.177246,55.30791298414965,4.828022717759925,28,0.23451258674729025,145.16048387096774
1874,1,2,1,893,1,19,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,81.74692049272116
2818,1,2,1,866,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,80.83140877598153
586,0,1,1,340,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,132.35294117647058
2436,1,2,1,1027,0,19,85,25.0476902,55.23820948643042,17.711418618087812,21,0.10834237896477104,68.15968841285297
593,0,2,1,350,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,119.99428571428572
996,1,2,1,1060,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,103.77358490566036
2280,3,2,1,1928,0,19,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,127.0746887966805
2610,1,2,1,861,0,19,56,24.9144391,55.1615128,34.00214879141342,6,0.034778920832006496,63.87921022067364
946,2,2,1,741,0,19,46,25.12689085,55.263874387067744,8.658610357744806,14,0.15776767843657796,188.93387314439943
2578,1,2,1,734,0,19,45,25.0956188,55.13800090659106,18.043373777434777,3,0.8331690579745752,231.6076294277929
985,1,2,1,860,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,104.65116279069768
575,1,1,1,487,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,143.73716632443532
560,0,2,1,500,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,96.0
581,2,2,1,855,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,122.80701754385964
112,6,2,5,15000,1,19,3,25.096326,55.1984022,14.059665655426613,10,0.19063920983323474,28.666666666666668
2065,1,2,1,695,1,19,33,25.23559045,55.29672026315799,4.296076586563405,24,0.30838188047021675,93.5251798561151
400,1,2,1,940,1,19,13,25.3005332,55.3596332,13.876452522404714,22,0.07691124520769403,61.70212765957447
641,1,2,1,694,1,19,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,129.6829971181556
1536,2,2,1,1275,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,117.6470588235294
270,1,2,1,646,1,19,16,25.2913041,55.3744578,14.173435968993358,22,0.07336872984612597,80.49535603715171
112,5,2,5,15000,0,19,3,25.096326,55.1984022,14.059665655426613,10,0.19063920983323474,53.333333333333336
522,3,2,4,1857,1,19,38,24.987364,55.373964,26.238177176120132,13,0.02858391491608553,59.23532579429187
832,0,2,1,401,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,162.09476309226932
1844,3,2,1,1985,1,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,110.83123425692696
585,0,2,1,346,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,144.50867052023122
924,3,2,5,3020,1,19,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,144.03973509933775
512,3,2,1,2028,1,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,147.92899408284023
2576,3,2,4,1384,1,19,28,25.0651524,55.3227884007741,16.333630466918517,27,0.07508507513131484,104.76878612716764
690,1,2,1,870,1,19,55,25.118441,55.387147,15.13623779554719,12,0.06781772982364577,63.206896551724135
2277,1,2,1,1146,0,19,69,25.0778021,55.13518094856796,19.61940470844985,3,0.5235815321214037,100.34904013961604
1683,1,2,1,752,1,19,55,25.118441,55.387147,15.13623779554719,12,0.06781772982364577,77.12765957446808
2492,2,2,1,1234,0,19,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,243.1118314424636
112,6,2,5,9000,1,19,3,25.096326,55.1984022,14.059665655426613,10,0.19063920983323474,88.88888888888889
982,2,2,1,1707,1,19,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,123.02284710017577
2221,2,3,1,1481,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,82.37677245104659
2888,2,2,1,1214,1,19,56,24.9144391,55.1615128,34.00214879141342,6,0.034778920832006496,70.0164744645799
588,1,1,1,681,0,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,117.47430249632892
1295,0,2,1,374,0,19,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,173.79679144385025
677,1,2,1,650,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,123.07692307692308
2353,1,2,1,852,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,93.89671361502349
2684,2,2,1,2037,0,19,91,25.1180879,55.1342009,16.79059674810551,18,0.3276456507366631,103.09278350515464
619,3,2,1,2203,1,19,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,170.2224239673173
2562,2,2,1,1306,0,19,67,24.9775987,55.0910742,31.01812590732794,16,0.07173384412230481,53.59877488514548
2823,1,2,1,1055,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,113.74407582938387
643,0,2,1,408,1,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,171.5686274509804
2896,3,3,1,1806,1,19,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,94.13067552602436
2442,5,6,5,4253,1,19,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,134.02304255819422
2102,1,2,1,780,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,121.7948717948718
1871,4,5,4,2712,1,19,94,25.0315993,55.275689057829474,19.192581745730863,5,0.0772947194801393,81.12094395280236
2545,4,2,4,2530,1,19,28,25.0651524,55.3227884007741,16.333630466918517,27,0.07508507513131484,79.05138339920948
1869,4,2,4,2834,1,19,94,25.0315993,55.275689057829474,19.192581745730863,5,0.0772947194801393,70.57163020465772
1072,3,2,1,1566,0,19,118,25.21683265,55.30011608643647,3.241162058536879,24,0.6077011987013862,210.727969348659
2083,1,2,1,708,1,19,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,155.36723163841808
126,2,2,1,1672,1,19,91,25.10019025,55.11853499506269,19.234696642318987,26,0.4630645922036742,125.59808612440192
1139,0,2,1,521,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,153.55086372360844
2642,3,2,1,1840,0,19,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,190.21684782608696
575,1,2,1,487,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,137.5770020533881
700,2,2,1,1163,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,111.7798796216681
874,1,2,1,739,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,94.72259810554804
1747,4,2,1,4834,0,19,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,77.5755068266446
355,0,2,1,405,1,19,95,25.0013542,55.24885632771925,22.645019748446565,5,0.0702795445105019,86.41975308641975
1501,1,2,1,1105,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,63.34841628959276
1785,3,2,1,1704,1,19,45,25.0956188,55.13800090659106,18.043373777434777,3,0.8331690579745752,264.0845070422535
1954,5,2,5,13000,1,19,89,25.1597355,55.3436278,8.877619765576174,28,0.13204728026307969,44.23076923076923
208,4,2,5,15000,1,19,11,25.2382523,55.5097961,24.366669396972764,9,0.019180601972387638,12.0
1857,2,2,1,1248,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,124.19871794871794
2504,2,1,1,743,1,19,46,25.09872095,55.25394008697513,11.873242595816919,14,0.13452109142213745,154.7779273216689
968,3,2,1,1667,0,19,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,149.97000599880025
426,3,2,5,3498,1,19,60,25.05865715,55.245999207609245,16.380995420027965,21,0.11106290485165857,58.60491709548313
568,1,2,1,474,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,137.13080168776372
2009,0,2,1,450,1,19,81,25.0929388,55.3184835,13.29146289678769,27,0.0940872798737202,90.88888888888889
2058,2,2,1,920,1,19,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,244.5652173913044
1629,0,2,1,497,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,88.53118712273641
674,2,2,1,958,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,114.82254697286012
2812,1,2,1,788,1,19,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,101.5228426395939
1297,1,2,1,370,0,19,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,189.1891891891892
643,1,2,1,837,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,119.47431302270012
1870,3,2,4,2250,1,19,94,25.0315993,55.275689057829474,19.192581745730863,5,0.0772947194801393,73.33333333333333
738,2,2,1,1175,1,19,98,25.177246,55.30791298414965,4.828022717759925,28,0.23451258674729025,127.65957446808513
832,1,2,1,1163,1,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,146.17368873602751
568,0,2,1,348,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,137.93103448275863
2579,2,2,1,1394,0,19,45,25.0956188,55.13800090659106,18.043373777434777,3,0.8331690579745752,164.99282639885223
580,1,2,1,575,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,130.43478260869566
1715,3,2,5,3099,1,19,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,100.0322684737012
500,4,2,1,2745,0,19,113,25.1539087,55.2075004,8.514461752873558,25,0.18138512215158928,136.6120218579235
1373,5,2,5,6800,1,19,108,25.0843891,55.3611964,16.155370784554954,4,0.06692059708304082,95.58823529411764
2367,1,2,1,800,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,93.75
2376,3,2,4,2027,1,19,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,76.46768623581647
2083,2,2,1,1091,1,19,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,155.82034830430797
1116,2,2,1,1400,0,19,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,142.85714285714286
54,2,2,1,1098,0,19,43,25.197978,55.36037960558315,9.059846490855643,1,0.1313914365067134,182.1493624772313
2971,1,2,1,789,1,19,98,25.177246,55.30791298414965,4.828022717759925,28,0.23451258674729025,128.01013941698352
497,4,2,1,3173,1,19,113,25.1647586,55.2187285,6.871961622785601,25,0.19032835596366512,146.5490072486606
29,3,2,1,1782,0,19,101,25.07863765,55.15818293380914,18.007458155914016,29,0.3272930848441407,218.85521885521885
1866,4,2,5,3100,1,19,94,25.0315993,55.275689057829474,19.192581745730863,5,0.0772947194801393,61.29032258064516
981,0,2,1,413,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,116.2227602905569
2864,5,2,5,4800,1,19,113,25.1647586,55.2187285,6.871961622785601,25,0.19032835596366512,67.708125
1954,4,2,5,13000,1,19,89,25.1597355,55.3436278,8.877619765576174,28,0.13204728026307969,21.53846153846154
400,2,2,1,1550,1,19,13,25.3005332,55.3596332,13.876452522404714,22,0.07691124520769403,49.67741935483871
1242,4,2,4,3246,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,61.61429451632779
1839,2,2,1,1337,0,19,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,138.36948391922215
568,0,2,1,467,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,96.35974304068525
2171,3,2,3,4858,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,76.16303005351996
2511,1,2,1,539,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,166.97588126159556
107,1,2,1,800,0,19,39,25.2727936,55.305334,8.296920750403924,7,0.16500673453561238,223.75
1907,0,2,1,462,1,19,66,25.1322737,55.39813984933585,15.144156567017196,12,0.0661957407350738,51.94805194805195
2810,0,2,1,310,1,19,54,25.0930937,55.38032579883814,16.585431759585255,4,0.06137167422709732,112.90322580645162
2188,2,2,1,1447,0,19,87,25.26387,55.4207896,16.46843626022265,17,0.0547388336721028,85.6945404284727
1550,0,2,1,463,1,19,66,25.1322737,55.39813984933585,15.144156567017196,12,0.0661957407350738,56.15550755939525
653,1,2,1,953,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,91.2906610703043
1308,1,2,1,1305,0,19,91,25.1180879,55.1342009,16.79059674810551,18,0.3276456507366631,111.11111111111111
910,2,2,1,1271,1,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,98.3477576711251
77,2,2,1,902,0,19,70,25.0203281,55.20083862592119,21.618745002941527,23,0.10918387933487078,133.03769401330376
1271,2,2,1,1124,1,19,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,84.51957295373666
1895,1,2,1,884,1,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,124.43438914027148
1092,1,2,1,853,1,19,49,24.985928,55.175013,26.09976321163162,16,0.08313705862114892,64.47831184056272
271,1,2,1,910,1,19,16,25.2913041,55.3744578,14.173435968993358,22,0.07336872984612597,60.43956043956044
2815,1,2,1,923,1,19,55,25.118441,55.387147,15.13623779554719,12,0.06781772982364577,65.00541711809318
895,1,2,1,714,0,19,53,25.0249925,55.1896223,21.53513362004355,23,0.12266375778449569,112.04341736694678
2832,2,2,1,2386,1,19,107,25.09125005,55.170056626517066,16.167880539631586,10,0.2795714283508692,73.34450963956412
375,2,2,1,1537,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,74.82108002602472
563,0,2,1,450,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,106.66666666666669
313,6,2,5,4520,1,19,19,25.167737,55.231018,5.738994647437474,25,0.20530598218795942,77.43340707964602
400,1,2,1,950,1,19,13,25.3005332,55.3596332,13.876452522404714,22,0.07691124520769403,62.10526315789474
677,2,2,1,988,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,96.15384615384616
1164,2,2,1,1620,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,61.72839506172839
2069,1,2,1,749,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,86.78237650200268
1715,3,4,5,3099,1,19,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,100.0322684737012
677,1,2,1,657,1,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,98.93455098934552
545,0,2,1,379,1,19,4,25.0267099,55.1469903,23.347593371180075,16,0.1560696987151881,131.92612137203167
2713,4,2,5,4099,1,19,103,25.0671417,55.15679141639751,19.097212907145,29,0.2852510860470962,134.1790680653818
915,2,2,1,871,1,19,55,25.118441,55.387147,15.13623779554719,12,0.06781772982364577,86.10792192881745
271,1,2,1,740,1,19,16,25.2913041,55.3744578,14.173435968993358,22,0.07336872984612597,56.75675675675676
1184,0,1,1,322,1,19,66,25.1322737,55.39813984933585,15.144156567017196,12,0.0661957407350738,108.69565217391305
1976,0,2,1,465,0,19,75,25.0559446,55.20746502861806,17.683153466798274,0,0.14352733363341924,118.27956989247312
274,1,2,1,985,1,19,100,25.09297535,55.17214781705864,15.886735858907949,10,0.26962789059432335,101.5228426395939
2948,1,2,1,711,1,19,98,25.177246,55.30791298414965,4.828022717759925,28,0.23451258674729025,161.74402250351616
24,6,2,5,14748,1,19,78,25.0850789,55.2981217,13.545219101741333,27,0.09944495010353697,22.37591537835639
601,6,2,5,9218,1,19,78,25.0850789,55.2981217,13.545219101741333,27,0.09944495010353697,32.54502061184639
2023,1,2,1,926,0,19,50,25.0786415,55.1352524,19.547766787715513,3,0.533832792351182,118.79049676025916
578,3,2,1,946,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,137.42071881606765
573,0,2,1,371,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,134.77088948787062
2405,4,2,5,2015,1,19,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,99.25508684863524
828,2,2,1,1391,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,158.15959741193387
2616,1,2,1,840,0,19,42,25.18668425,55.27470526460112,2.0450237867988426,2,0.6365788823752315,238.0952380952381
1492,0,2,1,424,0,19,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,108.49056603773585
2773,3,2,5,4036,1,19,104,25.05995825,55.18239787686163,18.35501894409587,29,0.18838267415220272,60.70366699702676
409,3,2,4,2436,1,19,26,25.04875135,55.26728851815184,17.28988131878473,5,0.09169033944292032,106.73234811165844
1069,2,2,1,1079,1,19,118,25.21683265,55.30011608643647,3.241162058536879,24,0.6077011987013862,166.82113067655237
2718,2,2,1,727,0,19,116,25.0258041,55.10755358863322,25.772683285088682,16,0.14977347173865913,116.91884456671252
2376,3,2,4,2252,1,19,110,25.01085145,55.28887629766314,21.561773702627068,15,0.061112947796148696,68.82770870337478
2238,2,2,1,1450,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,89.65517241379311
566,1,2,1,640,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,117.1875
1128,2,2,1,1100,1,19,8,25.2142937,55.324569,5.519854686196985,24,0.2447380935803244,67.72727272727273
2319,0,2,1,881,0,19,34,25.18942655,55.26481901527489,1.8065482546048213,2,0.39226945096771787,119.1827468785471
1680,1,2,1,975,0,19,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,107.6923076923077
1981,3,2,1,1190,0,19,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,100.84033613445378
551,1,2,1,1103,0,19,91,25.10019025,55.11853499506269,19.234696642318987,26,0.4630645922036742,172.25747960108794
1320,1,2,1,960,1,19,37,25.0264384,55.251228,19.856296548017504,5,0.08545625551189619,98.95833333333331
1670,1,2,1,750,1,19,79,25.1101209,55.3676993,14.333287144770624,4,0.07576623736348041,76.0
1499,3,2,5,1937,1,19,28,25.0651524,55.3227884007741,16.333630466918517,27,0.07508507513131484,77.43933918430562
580,1,1,1,468,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,138.88888888888889
567,2,2,1,853,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,128.95662368112545
2246,2,2,1,1289,0,19,84,25.1640592,55.28566124091724,4.755203251779568,8,0.2451916554850332,186.1908456167572
573,0,2,1,317,1,19,82,25.1541673,55.2906695,5.955753699234372,8,0.20074222542252243,132.49211356466876
2342,2,2,1,1162,0,19,73,25.0690625,55.141165591907736,19.92409075423687,3,0.37522924942586444,107.57314974182444
462,4,2,4,3695,1,19,86,25.0204108,55.2679936,20.427594701873158,5,0.07412376863620708,59.53991880920162
802,1,2,1,1482,1,19,68,25.2069604,55.2474974,2.3606269770866937,2,0.28056093901344054,472.3346828609986
1156,0,2,1,407,1,19,29,25.0627549,55.2392983,16.05248347673344,21,0.11889059677545145,108.10810810810813
